,index,STATION,DIVISION,DATETIME,HOUR,WEEKDAY,dow,UNIQUEID,ENTRYDIFF,EXITDIFF,TRAFFIC,DURATION,AVG_TRAFFIC
4532,651382,JAY ST-METROTEC,IND,2018-06-05 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-07,71.0,307.0,378.0,4.0,94.5
4533,651383,JAY ST-METROTEC,IND,2018-06-05 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-07,288.0,691.0,979.0,4.0,244.75
4534,651384,JAY ST-METROTEC,IND,2018-06-05 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-07,393.0,459.0,852.0,4.0,213.0
4535,651385,JAY ST-METROTEC,IND,2018-06-05 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-07,515.0,396.0,911.0,4.0,227.75
4536,651386,JAY ST-METROTEC,IND,2018-06-06 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-07,132.0,181.0,313.0,4.0,78.25
4537,651387,JAY ST-METROTEC,IND,2018-06-06 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-07,25.0,36.0,61.0,4.0,15.25
4538,651388,JAY ST-METROTEC,IND,2018-06-06 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-07,70.0,313.0,383.0,4.0,95.75
4539,651389,JAY ST-METROTEC,IND,2018-06-06 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-07,296.0,624.0,920.0,4.0,230.0
4540,651390,JAY ST-METROTEC,IND,2018-06-06 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-07,409.0,382.0,791.0,4.0,197.75
4541,651391,JAY ST-METROTEC,IND,2018-06-06 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-07,513.0,329.0,842.0,4.0,210.5
4542,651392,JAY ST-METROTEC,IND,2018-06-07 00:00:00,2,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-07,135.0,196.0,331.0,4.0,82.75
4543,651393,JAY ST-METROTEC,IND,2018-06-07 04:00:00,6,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-07,29.0,34.0,63.0,4.0,15.75
4544,651394,JAY ST-METROTEC,IND,2018-06-07 08:00:00,10,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-07,68.0,297.0,365.0,4.0,91.25
4545,651395,JAY ST-METROTEC,IND,2018-06-07 12:00:00,14,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-07,264.0,807.0,1071.0,4.0,267.75
4546,651396,JAY ST-METROTEC,IND,2018-06-07 16:00:00,18,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-07,406.0,415.0,821.0,4.0,205.25
4547,651397,JAY ST-METROTEC,IND,2018-06-07 20:00:00,22,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-07,591.0,356.0,947.0,4.0,236.75
4548,651398,JAY ST-METROTEC,IND,2018-06-08 00:00:00,2,Friday,4,JAY ST-METROTEC_R127_N103_00-00-07,171.0,194.0,365.0,4.0,91.25
4549,651399,JAY ST-METROTEC,IND,2018-06-08 04:00:00,6,Friday,4,JAY ST-METROTEC_R127_N103_00-00-07,23.0,49.0,72.0,4.0,18.0
4550,651400,JAY ST-METROTEC,IND,2018-06-08 08:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-00-07,74.0,323.0,397.0,4.0,99.25
4551,651401,JAY ST-METROTEC,IND,2018-06-08 12:00:00,14,Friday,4,JAY ST-METROTEC_R127_N103_00-00-07,241.0,660.0,901.0,4.0,225.25
4552,651402,JAY ST-METROTEC,IND,2018-06-08 16:00:00,18,Friday,4,JAY ST-METROTEC_R127_N103_00-00-07,401.0,425.0,826.0,4.0,206.5
4553,651403,JAY ST-METROTEC,IND,2018-06-08 20:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-00-07,399.0,405.0,804.0,4.0,201.0
4554,651405,JAY ST-METROTEC,IND,2018-06-02 04:00:00,6,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-00,12.0,13.0,25.0,-160.0,-0.15625
4555,651406,JAY ST-METROTEC,IND,2018-06-02 08:00:00,10,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-00,19.0,26.0,45.0,4.0,11.25
4556,651407,JAY ST-METROTEC,IND,2018-06-02 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-00,89.0,89.0,178.0,4.0,44.5
4557,651408,JAY ST-METROTEC,IND,2018-06-02 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-00,205.0,87.0,292.0,4.0,73.0
4558,651409,JAY ST-METROTEC,IND,2018-06-02 20:00:00,22,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-00,252.0,78.0,330.0,4.0,82.5
4559,651410,JAY ST-METROTEC,IND,2018-06-03 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-00,74.0,47.0,121.0,4.0,30.25
4560,651411,JAY ST-METROTEC,IND,2018-06-03 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-00,8.0,21.0,29.0,4.0,7.25
4561,651412,JAY ST-METROTEC,IND,2018-06-03 08:00:00,10,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-00,7.0,25.0,32.0,4.0,8.0
4562,651413,JAY ST-METROTEC,IND,2018-06-03 12:00:00,14,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-00,68.0,54.0,122.0,4.0,30.5
4563,651414,JAY ST-METROTEC,IND,2018-06-03 16:00:00,18,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-00,162.0,70.0,232.0,4.0,58.0
4564,651415,JAY ST-METROTEC,IND,2018-06-03 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-00,154.0,78.0,232.0,4.0,58.0
4565,651416,JAY ST-METROTEC,IND,2018-06-04 00:00:00,2,Monday,0,JAY ST-METROTEC_R127_N103_00-02-00,30.0,29.0,59.0,4.0,14.75
4566,651417,JAY ST-METROTEC,IND,2018-06-04 04:00:00,6,Monday,0,JAY ST-METROTEC_R127_N103_00-02-00,3.0,11.0,14.0,4.0,3.5
4567,651418,JAY ST-METROTEC,IND,2018-06-04 08:00:00,10,Monday,0,JAY ST-METROTEC_R127_N103_00-02-00,82.0,105.0,187.0,4.0,46.75
4568,651419,JAY ST-METROTEC,IND,2018-06-04 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N103_00-02-00,365.0,255.0,620.0,4.0,155.0
4569,651420,JAY ST-METROTEC,IND,2018-06-04 16:00:00,18,Monday,0,JAY ST-METROTEC_R127_N103_00-02-00,390.0,89.0,479.0,4.0,119.75
4570,651421,JAY ST-METROTEC,IND,2018-06-04 20:00:00,22,Monday,0,JAY ST-METROTEC_R127_N103_00-02-00,757.0,130.0,887.0,4.0,221.75
4571,651422,JAY ST-METROTEC,IND,2018-06-05 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-00,111.0,71.0,182.0,4.0,45.5
4572,651423,JAY ST-METROTEC,IND,2018-06-05 04:00:00,6,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-00,8.0,7.0,15.0,4.0,3.75
4573,651424,JAY ST-METROTEC,IND,2018-06-05 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-00,66.0,154.0,220.0,4.0,55.0
4574,651425,JAY ST-METROTEC,IND,2018-06-05 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-00,265.0,273.0,538.0,4.0,134.5
4575,651426,JAY ST-METROTEC,IND,2018-06-05 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-00,382.0,134.0,516.0,4.0,129.0
4576,651427,JAY ST-METROTEC,IND,2018-06-05 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-00,759.0,130.0,889.0,4.0,222.25
4577,651428,JAY ST-METROTEC,IND,2018-06-06 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-00,120.0,69.0,189.0,4.0,47.25
4578,651429,JAY ST-METROTEC,IND,2018-06-06 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-00,5.0,14.0,19.0,4.0,4.75
4579,651430,JAY ST-METROTEC,IND,2018-06-06 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-00,75.0,138.0,213.0,4.0,53.25
4580,651431,JAY ST-METROTEC,IND,2018-06-06 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-00,320.0,255.0,575.0,4.0,143.75
4581,651432,JAY ST-METROTEC,IND,2018-06-06 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-00,378.0,127.0,505.0,4.0,126.25
4582,651433,JAY ST-METROTEC,IND,2018-06-06 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-00,681.0,153.0,834.0,4.0,208.5
4583,651434,JAY ST-METROTEC,IND,2018-06-07 00:00:00,2,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-00,79.0,94.0,173.0,4.0,43.25
4584,651435,JAY ST-METROTEC,IND,2018-06-07 04:00:00,6,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-00,9.0,16.0,25.0,4.0,6.25
4585,651436,JAY ST-METROTEC,IND,2018-06-07 08:00:00,10,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-00,47.0,142.0,189.0,4.0,47.25
4586,651437,JAY ST-METROTEC,IND,2018-06-07 12:00:00,14,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-00,224.0,263.0,487.0,4.0,121.75
4587,651438,JAY ST-METROTEC,IND,2018-06-07 16:00:00,18,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-00,260.0,110.0,370.0,4.0,92.5
4588,651439,JAY ST-METROTEC,IND,2018-06-07 20:00:00,22,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-00,594.0,134.0,728.0,4.0,182.0
4589,651440,JAY ST-METROTEC,IND,2018-06-08 00:00:00,2,Friday,4,JAY ST-METROTEC_R127_N103_00-02-00,69.0,59.0,128.0,4.0,32.0
4590,651447,JAY ST-METROTEC,IND,2018-06-02 04:00:00,6,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-01,51.0,10.0,61.0,-140.0,-0.4357142857142857
4591,651448,JAY ST-METROTEC,IND,2018-06-02 08:00:00,10,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-01,53.0,11.0,64.0,4.0,16.0
4592,651449,JAY ST-METROTEC,IND,2018-06-02 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-01,316.0,23.0,339.0,4.0,84.75
4593,651450,JAY ST-METROTEC,IND,2018-06-02 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-01,476.0,53.0,529.0,4.0,132.25
4594,651451,JAY ST-METROTEC,IND,2018-06-02 20:00:00,22,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-01,533.0,32.0,565.0,4.0,141.25
4595,651452,JAY ST-METROTEC,IND,2018-06-03 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-01,280.0,25.0,305.0,4.0,76.25
4596,651453,JAY ST-METROTEC,IND,2018-06-03 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-01,53.0,16.0,69.0,4.0,17.25
4597,651454,JAY ST-METROTEC,IND,2018-06-03 08:00:00,10,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-01,47.0,8.0,55.0,4.0,13.75
4598,651455,JAY ST-METROTEC,IND,2018-06-03 12:00:00,14,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-01,247.0,18.0,265.0,4.0,66.25
4599,651456,JAY ST-METROTEC,IND,2018-06-03 16:00:00,18,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-01,421.0,41.0,462.0,4.0,115.5
4600,651457,JAY ST-METROTEC,IND,2018-06-03 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-01,376.0,44.0,420.0,4.0,105.0
4601,651458,JAY ST-METROTEC,IND,2018-06-04 00:00:00,2,Monday,0,JAY ST-METROTEC_R127_N103_00-02-01,116.0,22.0,138.0,4.0,34.5
4602,651459,JAY ST-METROTEC,IND,2018-06-04 04:00:00,6,Monday,0,JAY ST-METROTEC_R127_N103_00-02-01,28.0,2.0,30.0,4.0,7.5
4603,651460,JAY ST-METROTEC,IND,2018-06-04 08:00:00,10,Monday,0,JAY ST-METROTEC_R127_N103_00-02-01,232.0,36.0,268.0,4.0,67.0
4604,651461,JAY ST-METROTEC,IND,2018-06-04 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N103_00-02-01,699.0,109.0,808.0,4.0,202.0
4605,651462,JAY ST-METROTEC,IND,2018-06-04 16:00:00,18,Monday,0,JAY ST-METROTEC_R127_N103_00-02-01,690.0,52.0,742.0,4.0,185.5
4606,651463,JAY ST-METROTEC,IND,2018-06-04 20:00:00,22,Monday,0,JAY ST-METROTEC_R127_N103_00-02-01,1142.0,44.0,1186.0,4.0,296.5
4607,651464,JAY ST-METROTEC,IND,2018-06-05 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-01,287.0,24.0,311.0,4.0,77.75
4608,651465,JAY ST-METROTEC,IND,2018-06-05 04:00:00,6,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-01,39.0,2.0,41.0,4.0,10.25
4609,651466,JAY ST-METROTEC,IND,2018-06-05 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-01,295.0,31.0,326.0,4.0,81.5
4610,651467,JAY ST-METROTEC,IND,2018-06-05 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-01,810.0,51.0,861.0,4.0,215.25
4611,651468,JAY ST-METROTEC,IND,2018-06-05 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-01,752.0,59.0,811.0,4.0,202.75
4612,651469,JAY ST-METROTEC,IND,2018-06-05 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-01,1142.0,59.0,1201.0,4.0,300.25
4613,651470,JAY ST-METROTEC,IND,2018-06-06 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-01,295.0,43.0,338.0,4.0,84.5
4614,651471,JAY ST-METROTEC,IND,2018-06-06 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-01,33.0,16.0,49.0,4.0,12.25
4615,651472,JAY ST-METROTEC,IND,2018-06-06 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-01,273.0,28.0,301.0,4.0,75.25
4616,651473,JAY ST-METROTEC,IND,2018-06-06 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-01,811.0,78.0,889.0,4.0,222.25
4617,651474,JAY ST-METROTEC,IND,2018-06-06 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-01,788.0,57.0,845.0,4.0,211.25
4618,651475,JAY ST-METROTEC,IND,2018-06-06 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-01,1201.0,62.0,1263.0,4.0,315.75
4619,651476,JAY ST-METROTEC,IND,2018-06-07 00:00:00,2,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-01,302.0,32.0,334.0,4.0,83.5
4620,651477,JAY ST-METROTEC,IND,2018-06-07 04:00:00,6,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-01,35.0,4.0,39.0,4.0,9.75
4621,651478,JAY ST-METROTEC,IND,2018-06-07 08:00:00,10,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-01,251.0,32.0,283.0,4.0,70.75
4622,651479,JAY ST-METROTEC,IND,2018-06-07 12:00:00,14,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-01,782.0,75.0,857.0,4.0,214.25
4623,651480,JAY ST-METROTEC,IND,2018-06-07 16:00:00,18,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-01,804.0,81.0,885.0,4.0,221.25
4624,651481,JAY ST-METROTEC,IND,2018-06-07 20:00:00,22,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-01,1427.0,52.0,1479.0,4.0,369.75
4625,651482,JAY ST-METROTEC,IND,2018-06-08 00:00:00,2,Friday,4,JAY ST-METROTEC_R127_N103_00-02-01,382.0,47.0,429.0,4.0,107.25
4626,651483,JAY ST-METROTEC,IND,2018-06-08 04:00:00,6,Friday,4,JAY ST-METROTEC_R127_N103_00-02-01,63.0,11.0,74.0,4.0,18.5
4627,651484,JAY ST-METROTEC,IND,2018-06-08 08:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-02-01,324.0,31.0,355.0,4.0,88.75
4628,651485,JAY ST-METROTEC,IND,2018-06-08 12:00:00,14,Friday,4,JAY ST-METROTEC_R127_N103_00-02-01,1005.0,73.0,1078.0,4.0,269.5
4629,651486,JAY ST-METROTEC,IND,2018-06-08 16:00:00,18,Friday,4,JAY ST-METROTEC_R127_N103_00-02-01,1127.0,60.0,1187.0,4.0,296.75
4630,651487,JAY ST-METROTEC,IND,2018-06-08 20:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-02-01,1929.0,40.0,1969.0,4.0,492.25
4631,651573,JAY ST-METROTEC,IND,2018-06-02 04:00:00,6,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-00,36.0,14.0,50.0,-160.0,-0.3125
4632,651574,JAY ST-METROTEC,IND,2018-06-02 08:00:00,10,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-00,25.0,9.0,34.0,4.0,8.5
4633,651575,JAY ST-METROTEC,IND,2018-06-02 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-00,91.0,28.0,119.0,4.0,29.75
4634,651576,JAY ST-METROTEC,IND,2018-06-02 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-00,255.0,68.0,323.0,4.0,80.75
4635,651577,JAY ST-METROTEC,IND,2018-06-02 20:00:00,22,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-00,316.0,68.0,384.0,4.0,96.0
4636,651578,JAY ST-METROTEC,IND,2018-06-03 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-00,151.0,36.0,187.0,4.0,46.75
4637,651579,JAY ST-METROTEC,IND,2018-06-03 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-00,26.0,11.0,37.0,4.0,9.25
4638,651580,JAY ST-METROTEC,IND,2018-06-03 08:00:00,10,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-00,14.0,7.0,21.0,4.0,5.25
4639,651581,JAY ST-METROTEC,IND,2018-06-03 12:00:00,14,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-00,73.0,64.0,137.0,4.0,34.25
4640,651582,JAY ST-METROTEC,IND,2018-06-03 16:00:00,18,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-00,218.0,53.0,271.0,4.0,67.75
4641,651583,JAY ST-METROTEC,IND,2018-06-03 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-00,94.0,58.0,152.0,4.0,38.0
4642,651587,JAY ST-METROTEC,IND,2018-06-04 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N103_00-06-00,47.0,106.0,153.0,16.0,9.5625
4643,651588,JAY ST-METROTEC,IND,2018-06-04 16:00:00,18,Monday,0,JAY ST-METROTEC_R127_N103_00-06-00,495.0,67.0,562.0,4.0,140.5
4644,651589,JAY ST-METROTEC,IND,2018-06-04 20:00:00,22,Monday,0,JAY ST-METROTEC_R127_N103_00-06-00,871.0,63.0,934.0,4.0,233.5
4645,651590,JAY ST-METROTEC,IND,2018-06-05 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-00,232.0,40.0,272.0,4.0,68.0
4646,651591,JAY ST-METROTEC,IND,2018-06-05 04:00:00,6,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-00,29.0,8.0,37.0,4.0,9.25
4647,651592,JAY ST-METROTEC,IND,2018-06-05 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-00,61.0,46.0,107.0,4.0,26.75
4648,651593,JAY ST-METROTEC,IND,2018-06-05 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-00,272.0,99.0,371.0,4.0,92.75
4649,651594,JAY ST-METROTEC,IND,2018-06-05 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-00,488.0,70.0,558.0,4.0,139.5
4650,651595,JAY ST-METROTEC,IND,2018-06-05 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-00,827.0,74.0,901.0,4.0,225.25
4651,651596,JAY ST-METROTEC,IND,2018-06-06 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R127_N103_00-06-00,239.0,54.0,293.0,4.0,73.25
4652,651597,JAY ST-METROTEC,IND,2018-06-06 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R127_N103_00-06-00,24.0,10.0,34.0,4.0,8.5
4653,651598,JAY ST-METROTEC,IND,2018-06-06 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R127_N103_00-06-00,56.0,55.0,111.0,4.0,27.75
4654,651599,JAY ST-METROTEC,IND,2018-06-06 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R127_N103_00-06-00,255.0,106.0,361.0,4.0,90.25
4655,651600,JAY ST-METROTEC,IND,2018-06-06 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R127_N103_00-06-00,508.0,62.0,570.0,4.0,142.5
4656,651601,JAY ST-METROTEC,IND,2018-06-06 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R127_N103_00-06-00,870.0,78.0,948.0,4.0,237.0
4657,651602,JAY ST-METROTEC,IND,2018-06-07 00:00:00,2,Thursday,3,JAY ST-METROTEC_R127_N103_00-06-00,234.0,67.0,301.0,4.0,75.25
4658,651603,JAY ST-METROTEC,IND,2018-06-07 04:00:00,6,Thursday,3,JAY ST-METROTEC_R127_N103_00-06-00,39.0,14.0,53.0,4.0,13.25
4659,651604,JAY ST-METROTEC,IND,2018-06-07 08:00:00,10,Thursday,3,JAY ST-METROTEC_R127_N103_00-06-00,54.0,43.0,97.0,4.0,24.25
4660,651605,JAY ST-METROTEC,IND,2018-06-07 12:00:00,14,Thursday,3,JAY ST-METROTEC_R127_N103_00-06-00,213.0,85.0,298.0,4.0,74.5
4661,651606,JAY ST-METROTEC,IND,2018-06-07 16:00:00,18,Thursday,3,JAY ST-METROTEC_R127_N103_00-06-00,540.0,76.0,616.0,4.0,154.0
4662,651607,JAY ST-METROTEC,IND,2018-06-07 20:00:00,22,Thursday,3,JAY ST-METROTEC_R127_N103_00-06-00,915.0,79.0,994.0,4.0,248.5
4663,651608,JAY ST-METROTEC,IND,2018-06-08 00:00:00,2,Friday,4,JAY ST-METROTEC_R127_N103_00-06-00,228.0,54.0,282.0,4.0,70.5
4664,651609,JAY ST-METROTEC,IND,2018-06-08 04:00:00,6,Friday,4,JAY ST-METROTEC_R127_N103_00-06-00,27.0,5.0,32.0,4.0,8.0
4665,651610,JAY ST-METROTEC,IND,2018-06-08 08:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-06-00,56.0,34.0,90.0,4.0,22.5
4666,651611,JAY ST-METROTEC,IND,2018-06-08 12:00:00,14,Friday,4,JAY ST-METROTEC_R127_N103_00-06-00,251.0,79.0,330.0,4.0,82.5
4667,651612,JAY ST-METROTEC,IND,2018-06-08 16:00:00,18,Friday,4,JAY ST-METROTEC_R127_N103_00-06-00,560.0,44.0,604.0,4.0,151.0
4668,651613,JAY ST-METROTEC,IND,2018-06-08 20:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-06-00,783.0,91.0,874.0,4.0,218.5
4669,651615,JAY ST-METROTEC,IND,2018-06-02 04:00:00,6,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-01,30.0,12.0,42.0,-160.0,-0.2625
4670,651616,JAY ST-METROTEC,IND,2018-06-02 08:00:00,10,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-01,24.0,12.0,36.0,4.0,9.0
4671,651617,JAY ST-METROTEC,IND,2018-06-02 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-01,132.0,57.0,189.0,4.0,47.25
4672,651618,JAY ST-METROTEC,IND,2018-06-02 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-01,332.0,88.0,420.0,4.0,105.0
4673,651619,JAY ST-METROTEC,IND,2018-06-02 20:00:00,22,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-01,383.0,77.0,460.0,4.0,115.0
4674,651620,JAY ST-METROTEC,IND,2018-06-03 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-01,144.0,40.0,184.0,4.0,46.0
4675,651621,JAY ST-METROTEC,IND,2018-06-03 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-01,19.0,8.0,27.0,4.0,6.75
4676,651622,JAY ST-METROTEC,IND,2018-06-03 08:00:00,10,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-01,17.0,10.0,27.0,4.0,6.75
4677,651623,JAY ST-METROTEC,IND,2018-06-03 12:00:00,14,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-01,128.0,65.0,193.0,4.0,48.25
4678,651624,JAY ST-METROTEC,IND,2018-06-03 16:00:00,18,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-01,320.0,94.0,414.0,4.0,103.5
4679,651625,JAY ST-METROTEC,IND,2018-06-03 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-01,382.0,52.0,434.0,4.0,108.5
4680,651626,JAY ST-METROTEC,IND,2018-06-04 00:00:00,2,Monday,0,JAY ST-METROTEC_R127_N103_00-06-01,180.0,16.0,196.0,4.0,49.0
4681,651627,JAY ST-METROTEC,IND,2018-06-04 04:00:00,6,Monday,0,JAY ST-METROTEC_R127_N103_00-06-01,26.0,4.0,30.0,4.0,7.5
4682,651628,JAY ST-METROTEC,IND,2018-06-04 08:00:00,10,Monday,0,JAY ST-METROTEC_R127_N103_00-06-01,106.0,51.0,157.0,4.0,39.25
4683,651629,JAY ST-METROTEC,IND,2018-06-04 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N103_00-06-01,571.0,161.0,732.0,4.0,183.0
4684,651630,JAY ST-METROTEC,IND,2018-06-04 16:00:00,18,Monday,0,JAY ST-METROTEC_R127_N103_00-06-01,540.0,82.0,622.0,4.0,155.5
4685,651631,JAY ST-METROTEC,IND,2018-06-04 20:00:00,22,Monday,0,JAY ST-METROTEC_R127_N103_00-06-01,908.0,89.0,997.0,4.0,249.25
4686,651632,JAY ST-METROTEC,IND,2018-06-05 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-01,205.0,33.0,238.0,4.0,59.5
4687,651633,JAY ST-METROTEC,IND,2018-06-05 04:00:00,6,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-01,17.0,2.0,19.0,4.0,4.75
4688,651634,JAY ST-METROTEC,IND,2018-06-05 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-01,91.0,41.0,132.0,4.0,33.0
4689,651635,JAY ST-METROTEC,IND,2018-06-05 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-01,383.0,156.0,539.0,4.0,134.75
4690,651636,JAY ST-METROTEC,IND,2018-06-05 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-01,562.0,112.0,674.0,4.0,168.5
